,Smiles,ROMol,fp,expt,is_active,cycle
1597,[H]c1nc([H])c(-c2nc(C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b241057b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062fdd0>,gp_200_UCB_False_10,True,6
1498,[H]c1nc([H])c(C(=O)C([H])([H])OC2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f190>,gp_200_UCB_False_10,False,6
1496,[H]c1nc(SC(F)(F)F)nc(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f9e0>,gp_200_UCB_False_10,True,6
1425,[H]c1nc([H])c(-n2nc([H])c(F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062ff20>,gp_200_UCB_False_10,False,6
1426,[H]c1nc([H])c(-c2c([H])c([H])nc(C([H])([H])c3c([H])c([H])c(Cl)c(Cl)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062fe40>,gp_200_UCB_False_10,True,6
1427,[H]c1nc([H])c(-n2c([H])nc(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b241059e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062fcf0>,gp_200_UCB_False_10,False,6
1428,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3C(F)(F)F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105a50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062fc10>,gp_200_UCB_False_10,True,6
1429,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062fb30>,gp_200_UCB_False_10,True,6
1430,[H]c1nc([H])c(-n2c([H])nc(-c3c([H])c([H])c(F)c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062fa50>,gp_200_UCB_False_10,False,6
1431,[H]c1nc([H])c(-n2nnc(-c3c([H])c([H])c(F)c([H])c3F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f970>,gp_200_UCB_False_10,False,6
1432,[H]c1nc([H])c(C(=O)C([H])([H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f890>,gp_200_UCB_False_10,False,6
1433,[H]c1nc([H])c(OC([H])([H])c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f7b0>,gp_200_UCB_False_10,False,6
1434,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])c3c([H])c([H])c([H])c(F)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f6d0>,gp_200_UCB_False_10,False,6
1435,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])nc34)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f660>,gp_200_UCB_False_10,False,6
1436,[H]c1nc([H])c(C(=O)C([H])([H])Oc2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f580>,gp_200_UCB_False_10,False,6
1437,[H]c1nc([H])c(-c2c([H])nn(-c3c([H])c([H])c([H])c(Cl)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f4a0>,gp_200_UCB_False_10,False,6
1438,[H]c1nc([H])c(N([H])C([H])([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f3c0>,gp_200_UCB_False_10,False,6
1439,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3nc(C(F)(F)F)c([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f2e0>,gp_200_UCB_False_10,False,6
1440,[H]c1nc([H])c(-c2c([H])nn(-c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b24105f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f200>,gp_200_UCB_False_10,False,6
1441,[H]c1nc(C([H])([H])c2c([H])nn(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f120>,gp_200_UCB_False_10,False,6
1442,[H]c1nc([H])c(-c2c([H])nn(-c3c([H])c([H])c([H])c([H])c3C(F)(F)F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa0b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1af062f040>,gp_200_UCB_False_10,False,6
1443,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(-c2c([H])c([H])c3c(c([H])nn3[H])c2[H])nc1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137200>,gp_200_UCB_False_10,False,6
1444,[H]c1nc([H])c(-n2nc([H])c(S(=O)(=O)N([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137900>,gp_200_UCB_False_10,False,6
1445,[H]c1nc([C@@]([H])(C(=O)N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])nc(C(F)(F)F)c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137890>,gp_200_UCB_False_10,True,6
1424,[H]c1nc([H])c(-n2c([H])nc(-c3c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137e40>,gp_200_UCB_False_10,False,6
1446,[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])nc(C(F)(F)F)c([H])c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa2e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137270>,gp_200_UCB_False_10,False,6
1423,[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2C(F)(F)F)C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137660>,gp_200_UCB_False_10,False,6
1421,[H]c1nc([H])c(-c2nc(-c3nc([H])c([H])c(C([H])([H])[H])c3[H])c([H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137120>,gp_200_UCB_False_10,False,6
1400,[H]c1nc(-c2c([H])nn(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137f20>,gp_200_UCB_False_10,False,6
1401,[H]c1nc([H])c(C(=O)N(N([H])S(=O)(=O)N([H])[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041379e0>,gp_200_UCB_False_10,False,6
1402,[H]c1nc(C(=S)N([H])c2c([H])nc([H])c([H])c2[H])nc(C(F)(F)F)c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137ba0>,gp_200_UCB_False_10,True,6
1403,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041373c0>,gp_200_UCB_False_10,False,6
1404,[H]c1nc([H])c(C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137ac0>,gp_200_UCB_False_10,False,6
1405,[H]c1nc([H])c(C(=O)C([H])([H])c2nc([H])c(F)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137eb0>,gp_200_UCB_False_10,False,6
1406,[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2F)C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa6d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041375f0>,gp_200_UCB_False_10,False,6
1407,[H]c1nc(N([H])C(=O)C([H])([H])c2c([H])nc([H])c([H])c2[H])c(C(F)(F)F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137350>,gp_200_UCB_False_10,False,6
1408,[H]c1nc([H])c(N([H])C(=O)[C@]([H])(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa7b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137c10>,gp_200_UCB_False_10,False,6
1409,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])c3c([H])c([H])c(Cl)c(Cl)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137580>,gp_200_UCB_False_10,True,6
1410,[H]c1nc(C([H])([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137b30>,gp_200_UCB_False_10,False,6
1411,[H]c1nc([C@@]([H])(N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])nc(C(F)(F)F)c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041376d0>,gp_200_UCB_False_10,False,6
1412,[H]c1nc([H])c(N([H])C([H])([H])Oc2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137510>,gp_200_UCB_False_10,False,6
1413,[H]c1nc(C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fa9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137740>,gp_200_UCB_False_10,False,6
1414,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3c(F)c([H])c([H])c([H])c3F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240faa50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137a50>,gp_200_UCB_False_10,False,6
1415,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)c2c([H])c([H])nc(OC([H])([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240faac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041374a0>,gp_200_UCB_False_10,False,6
1416,[H]c1nc([H])c(-n2c([H])nc(C([H])([H])c3c([H])c([H])c([H])c(F)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fab30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041372e0>,gp_200_UCB_False_10,False,6
1417,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c(F)c([H])c([H])c([H])c3F)c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240faba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041370b0>,gp_200_UCB_False_10,False,6
1418,[H]c1nc([H])c(OS(=O)(=O)c2c(F)c([H])c([H])c([H])c2F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fac10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137190>,gp_200_UCB_False_10,False,6
1419,[H]c1nc([H])c(N([H])C(=O)[C@]([H])(c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fac80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137040>,gp_200_UCB_False_10,True,6
1420,[H]c1nc([H])c(-c2nc([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240facf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137970>,gp_200_UCB_False_10,True,6
1422,[H]Oc1c([H])c(Cl)c([H])c([H])c1OC([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fad60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137820>,gp_200_UCB_False_10,False,6
1497,[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fadd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137dd0>,gp_200_UCB_False_10,False,6
1447,[H]c1nc([H])c(-n2c([H])nc(C([H])([H])c3c([H])c([H])c(Cl)c(Cl)c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240fae40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137430>,gp_200_UCB_False_10,True,6
1449,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240faeb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04137f90>,gp_200_UCB_False_10,False,6
1475,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1nc([H])c([H])c(-c2c([H])nc([H])c([H])c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b240faf20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b23ee6f20>,gp_200_UCB_False_10,False,6
1476,[H]c1nc(-c2nc([H])c([H])c([H])c2[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b240faf90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001d580>,gp_200_UCB_False_10,False,6
1477,[H]c1nc([H])c([H])c(-c2c([H])nn(-c3c([H])nc([H])c([H])c3[H])c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001d4a0>,gp_200_UCB_False_10,False,6
1478,[H]c1nc([H])c(-n2nc([H])c(-c3nc([H])c(F)c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a0b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001d2e0>,gp_200_UCB_False_10,False,6
1479,[H]Oc1c([H])c(Cl)c([H])c([H])c1Oc1nc([H])n(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001d270>,gp_200_UCB_False_10,False,6
1480,[H]c1nc([H])c(-n2nnc(N([H])S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001d660>,gp_200_UCB_False_10,True,6
1481,[H]c1nc([H])c(-n2c([H])nc(-c3c([H])c([H])c(Cl)c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001da50>,gp_200_UCB_False_10,False,6
1482,[H]c1nc([H])c(-n2c([H])nc(-c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001df20>,gp_200_UCB_False_10,False,6
1483,[H]c1nc([H])c(-c2c([H])nn(-c3c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a2e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b2001df90>,gp_200_UCB_False_10,False,6
1484,[H]c1nc([H])c(-n2nnc(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213040>,gp_200_UCB_False_10,True,6
1485,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a3c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213c80>,gp_200_UCB_False_10,False,6
1486,[H]c1nc(C([H])([H])C(F)(F)F)nc(-c2c([H])nc([H])c([H])c2[H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213740>,gp_200_UCB_False_10,False,6
1487,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3nc([H])c([H])c([H])c3C([H])([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213ac0>,gp_200_UCB_False_10,True,6
1488,[H]c1nc([H])c(Oc2nc([H])c(F)c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213eb0>,gp_200_UCB_False_10,False,6
1489,[H]c1nc([H])c(-c2nc([H])c(C([H])([H])c3c([H])c([H])c([H])c(Cl)c3[H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213820>,gp_200_UCB_False_10,False,6
1490,[H]c1nc([H])c(-n2nc([H])c([C@@]3([H])C([H])([H])[C@]3([H])c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213200>,gp_200_UCB_False_10,False,6
1491,[H]c1nc([H])c(N([H])C([H])([H])C(=O)c2c([H])c([H])nc([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213270>,gp_200_UCB_False_10,False,6
1492,[H]c1nc([H])c(-n2c([H])nc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a6d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213120>,gp_200_UCB_False_10,False,6
1493,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3nc([H])c([H])c(C([H])([H])[H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213b30>,gp_200_UCB_False_10,False,6
1494,[H]c1nc([H])c(N=Nc2c([H])c([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a7b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b04213d60>,gp_200_UCB_False_10,False,6
1495,[H]c1nc([H])c(OC(=O)c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041abe40>,gp_200_UCB_False_10,False,6
1474,[H]c1nc([H])c(-n2c([H])nc(-c3c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041abcf0>,gp_200_UCB_False_10,False,6
1448,[H]c1nc([H])c(N([H])C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041ab2e0>,gp_200_UCB_False_10,False,6
1473,[H]c1nc(N([H])c2c([H])nc([H])c([H])c2[H])nc(C(F)(F)F)c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041abf20>,gp_200_UCB_False_10,False,6
1471,[H]c1nc([H])c(N([H])C(=O)[C@]([H])(c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410a9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041ab6d0>,gp_200_UCB_False_10,True,6
1450,[H]c1nc([H])c(-c2c([H])c([H])nc(C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410aa50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041abeb0>,gp_200_UCB_False_10,True,6
1451,[H]c1nc([H])c(N([H])[C@]([H])(c2nc([H])c([H])c([H])c2C(F)(F)F)C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410aac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041abac0>,gp_200_UCB_False_10,False,6
1452,[H]ON([H])C(=O)C([H])([H])c1nc([H])c([H])c(-c2c([H])nc([H])c([H])c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b2410ab30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041ab970>,gp_200_UCB_False_10,False,6
1453,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])c(C([H])([H])n2c([H])nc([H])c2[H])n1,<rdkit.Chem.rdchem.Mol object at 0x7f1b2410aba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041ab5f0>,gp_200_UCB_False_10,True,6
1454,[H]c1nc([H])c(-n2nc([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c2[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410ac10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041ab7b0>,gp_200_UCB_False_10,True,6
1455,[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410ac80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041ab040>,gp_200_UCB_False_10,False,6
1456,[H]c1nc(N([H])C(=O)[C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])c(C(F)(F)F)c([H])c1[H],<rdkit.Chem.rdchem.Mol object at 0x7f1b2410acf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f1b041abf90>,gp_200_UCB_False_10,False,6
